Date ,Incident Type,Location,City,Unit ID,Whole Address,Latitude,Longitude
12/17/2023,911 DISCONNECT,7609 Fontainebleau Dr," New Carollton MD, 20784",,"7609 Fontainebleau Dr New Carollton MD, 20784",38.9583294,-76.8790282
12/17/2023,LOUD MUSIC COMPLAINT,5442 85th Ave Apt 2nd," New Carollton MD, 20784",PP/NC10,"5442 85th Ave Apt 2nd New Carollton MD, 20784",38.9543351,-76.8698203
12/17/2023,FIGHT COMBINED,5299 85th Ave Apt 205," New Carollton MD, 20784",PP/1B5,"5299 85th Ave Apt 205 New Carollton MD, 20784",38.9541023,-76.8686323
12/17/2023,LOUD MUSIC COMPLAINT,5308 85th Ave Apt C2," New Carollton MD, 20784",PP/NC10,"5308 85th Ave Apt C2 New Carollton MD, 20784",38.952925,-76.869958
12/17/2023,DEATH REPORT,5825 Mentana St," New Carollton MD, 20784",,"5825 Mentana St New Carollton MD, 20784",38.9638057,-76.8795052
12/17/2023,SUSPICIOUS AUTO,5401 85th Ave," New Carollton MD, 20784",,"5401 85th Ave New Carollton MD, 20784",38.9561924,-76.8682519
12/17/2023,SUSPICIOUS AUTO,5319 85th Ave Apt 104," New Carollton MD, 20784",,"5319 85th Ave Apt 104 New Carollton MD, 20784",38.9554189,-76.8676369
12/17/2023,MISC POLICE INCIDENT,5319 85th Ave Apt 104," New Carollton MD, 20784",,"5319 85th Ave Apt 104 New Carollton MD, 20784",38.9554189,-76.8676369
12/17/2023,MISC POLICE INCIDENT,5319 85th Ave Apt 104," New Carollton MD, 20784",,"5319 85th Ave Apt 104 New Carollton MD, 20784",38.9554189,-76.8676369
12/17/2023,MISC POLICE INCIDENT,6016 Princess Garden Pkwy," New Carollton MD, 20784",,"6016 Princess Garden Pkwy New Carollton MD, 20784",38.9646201,-76.8653848
12/17/2023,STOLEN VEH,5538 Karen Elaine Dr Apt 1623," New Carollton MD, 20784",PP/NC29,"5538 Karen Elaine Dr Apt 1623 New Carollton MD, 20784",38.9561939,-76.8799399
12/17/2023,MISC POLICE INCIDENT,6016 Princess Garden Pkwy," New Carollton MD, 20784",PP/NC20,"6016 Princess Garden Pkwy New Carollton MD, 20784",38.9646201,-76.8653848
12/17/2023,911 DISCONNECT,5516 Karen Elaine Dr," New Carollton MD, 20784",,"5516 Karen Elaine Dr New Carollton MD, 20784",38.9573459,-76.8796177
12/17/2023,UNKNOWN TROUBLE,5418 85th Ave," New Carollton MD, 20784",,"5418 85th Ave New Carollton MD, 20784",38.954647,-76.870992
12/17/2023,911 DISCONNECT,6224 87th Ave," New Carollton MD, 20784",,"6224 87th Ave New Carollton MD, 20784",38.9718403,-76.8705421
12/17/2023,MISC POLICE INCIDENT,6016 Princess Garden Pkwy," New Carollton MD, 20784",PP/NC20,"6016 Princess Garden Pkwy New Carollton MD, 20784",38.9646201,-76.8653848
12/17/2023,FAMILY DISPUTE,6212 86th Ave," New Carollton MD, 20784",,"6212 86th Ave New Carollton MD, 20784",38.9708303,-76.8711727
12/17/2023,FAMILY DISPUTE,6212 86th Ave," New Carollton MD, 20784",PP/NC20,"6212 86th Ave New Carollton MD, 20784",38.9708303,-76.8711727
12/17/2023,UNKNOWN TROUBLE,6234 86th Ave," New Carollton MD, 20784",,"6234 86th Ave New Carollton MD, 20784",38.9723741,-76.871573
12/17/2023,MISC POLICE INCIDENT,6016 Princess Garden Pkwy," New Carollton MD, 20784",PP/NC20,"6016 Princess Garden Pkwy New Carollton MD, 20784",38.9646201,-76.8653848
12/17/2023,DOMESTIC,5322 85th Ave Apt 302," New Carollton MD, 20784",PP/NC20,"5322 85th Ave Apt 302 New Carollton MD, 20784",38.9533456,-76.8710947
12/17/2023,FAMILY DISPUTE,6224 87th Ave," New Carollton MD, 20784",PP/NC20,"6224 87th Ave New Carollton MD, 20784",38.9718403,-76.8705421
12/17/2023,HIT AND RUN,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC29,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
12/17/2023,MISC POLICE INCIDENT,6016 Princess Garden Pkwy," New Carollton MD, 20784",PP/NC20,"6016 Princess Garden Pkwy New Carollton MD, 20784",38.9646201,-76.8653848
12/17/2023,MISC POLICE INCIDENT,5801 89th Ave," New Carollton MD, 20784",,"5801 89th Ave New Carollton MD, 20784",38.9625725,-76.8659863
12/17/2023,ACCIDENT,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
12/17/2023,ACCIDENT,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
12/17/2023,DOMESTIC,6224 87th Ave," New Carollton MD, 20784",PP/NC10,"6224 87th Ave New Carollton MD, 20784",38.9718403,-76.8705421
12/17/2023,UNKNOWN TROUBLE,7835 Riverdale Rd Eb," New Carollton MD, 20784",,"7835 Riverdale Rd Eb New Carollton MD, 20784",38.9567114,-76.8737162
12/17/2023,UNKNOWN TROUBLE,7604 Fontainebleau Dr Apt 266," New Carollton MD, 20784",PP/NC11,"7604 Fontainebleau Dr Apt 266 New Carollton MD, 20784",38.9588272,-76.8797971
12/17/2023,UNKNOWN TROUBLE,7604 Fontainebleau Dr Apt 266," New Carollton MD, 20784",PP/NC10,"7604 Fontainebleau Dr Apt 266 New Carollton MD, 20784",38.9588272,-76.8797971
12/18/2023,911 DISCONNECT,7737 Riverdale Rd Eb," New Carollton MD, 20784",,"7737 Riverdale Rd Eb New Carollton MD, 20784",38.9586419,-76.875477
12/18/2023,FRAUD,6001 89th Ave," New Carollton MD, 20784",PP/NC20,"6001 89th Ave New Carollton MD, 20784",38.9671385,-76.8658577
12/18/2023,BREAK IN IN PROGRESS,5325 85th Ave Apt 13," New Carollton MD, 20784",PP/NC29,"5325 85th Ave Apt 13 New Carollton MD, 20784",38.9554106,-76.8675534
12/18/2023,HIT AND RUN,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/2B4,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
12/18/2023,FIGHT,7790 Riverdale Rd Wb," New Carollton MD, 20784",,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
12/18/2023,911 DISCONNECT,8215 Verona Dr," New Carollton MD, 20784",,"8215 Verona Dr New Carollton MD, 20784",38.9685346,-76.8797662
12/18/2023,UNKNOWN TROUBLE,5337 85th Ave," New Carollton MD, 20784",,"5337 85th Ave New Carollton MD, 20784",38.9555181,-76.8675423
12/18/2023,ADDED INFORMATION,8100 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC3128,"8100 Annapolis Rd Wb New Carollton MD, 20784",38.9557228,-76.874168
12/18/2023,TRESPASSING COMPL,7609 Fontainebleau Dr," New Carollton MD, 20784",PP/3B3,"7609 Fontainebleau Dr New Carollton MD, 20784",38.9583294,-76.8790282
12/18/2023,CHECK WELFARE COMBINED,7710 Riverdale Rd Wb," New Carollton MD, 20784",PP/3B8,"7710 Riverdale Rd Wb New Carollton MD, 20784",38.9596402,-76.8740779
12/18/2023,CHILD CUSTODY,6130 Lamont Dr," New Carollton MD, 20784",PP/3B3,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
12/18/2023,FIGHT,7414 Riverdale Rd Wb," New Carollton MD, 20784",PP/3B8,"7414 Riverdale Rd Wb New Carollton MD, 20784",38.9622988,-76.8826353
12/18/2023,LOST PROPERTY,6602 Adrian St," New Carollton MD, 20784",PP/NC3171,"6602 Adrian St New Carollton MD, 20784",38.9683437,-76.8904941
12/18/2023,TRAFFIC COMPLAINT,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
12/18/2023,LOST PROPERTY,5813 89th Ave," New Carollton MD, 20784",PP/NC11,"5813 89th Ave New Carollton MD, 20784",38.9629709,-76.8658577
12/18/2023,DISORDERLY,5307 85th Ave," New Carollton MD, 20784",PP/NC10,"5307 85th Ave New Carollton MD, 20784",38.9546731,-76.8681052
12/18/2023,BREAK IN REPORT,5412 85th Ave Apt 201," New Carollton MD, 20784",PP/NC11,"5412 85th Ave Apt 201 New Carollton MD, 20784",38.9537683,-76.8706113
12/18/2023,MISC POLICE INCIDENT,8315 Donoghue Dr," New Carollton MD, 20784",,"8315 Donoghue Dr New Carollton MD, 20784",38.9749879,-76.8802258
12/18/2023,NOISE COMPLAINT,5446 85th Ave Apt 101," New Carollton MD, 20784",PP/NC10,"5446 85th Ave Apt 101 New Carollton MD, 20784",38.9547733,-76.870213
12/19/2023,SUSPICIOUS PERSON,5906 Lamont Dr," New Carollton MD, 20784",PP/U21,"5906 Lamont Dr New Carollton MD, 20784",38.965387,-76.8807212
12/19/2023,STOLEN VEH,5518 Karen Elaine Dr," New Carollton MD, 20784",,"5518 Karen Elaine Dr New Carollton MD, 20784",38.9576435,-76.8799327
12/19/2023,STOLEN VEH,5518 Karen Elaine Dr Apt 508," New Carollton MD, 20784",,"5518 Karen Elaine Dr Apt 508 New Carollton MD, 20784",38.9576435,-76.8799327
12/19/2023,DISORDERLY,8498 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC20,"8498 Annapolis Rd Wb New Carollton MD, 20784",38.9578924,-76.8698215
12/19/2023,SUSPICIOUS PERSON,7786 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC29,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
12/19/2023,SUSPICIOUS PERSON,7786 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC29,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
12/19/2023,DISORDERLY,7504 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC29,"7504 Riverdale Rd Wb New Carollton MD, 20784",38.9610956,-76.8813968
12/19/2023,ANIMAL COMPLAINT,7901 Legation Rd," New Carollton MD, 20784",PP/NC20,"7901 Legation Rd New Carollton MD, 20784",38.9610301,-76.8794151
12/19/2023,STOLEN VEH,5532 Karen Elaine Dr Apt 1730," New Carollton MD, 20784",PP/NC29,"5532 Karen Elaine Dr Apt 1730 New Carollton MD, 20784",38.9566501,-76.8807151
12/19/2023,BLS COMBINED,8418 Carrollton Pkwy," New Carollton MD, 20784",PP/NC20,"8418 Carrollton Pkwy New Carollton MD, 20784",38.9721351,-76.8755867
12/19/2023,THEFT REPORT,8437 Carrollton Pkwy," New Carollton MD, 20784",PP/NC20,"8437 Carrollton Pkwy New Carollton MD, 20784",38.972615,-76.8734698
12/19/2023,FAMILY DISPUTE,5333 85th Ave Apt 11," New Carollton MD, 20784",,"5333 85th Ave Apt 11 New Carollton MD, 20784",38.9544795,-76.8685378
12/19/2023,FAMILY DISPUTE,5345 85th Ave," New Carollton MD, 20784",PP/NC29,"5345 85th Ave New Carollton MD, 20784",38.9548721,-76.8674117
12/19/2023,DISORDERLY,5324 85th Ave," New Carollton MD, 20784",PP/NC10,"5324 85th Ave New Carollton MD, 20784",38.9533685,-76.871472
12/19/2023,CHECK WELFARE COMBINED,5333 85th Ave Apt 11," New Carollton MD, 20784",PP/NC10,"5333 85th Ave Apt 11 New Carollton MD, 20784",38.9544795,-76.8685378
12/19/2023,DISORDERLY,8427 Carrollton Pkwy," New Carollton MD, 20784",PP/NC11,"8427 Carrollton Pkwy New Carollton MD, 20784",38.9721567,-76.8743706
12/19/2023,LOITERING COMPLAINT,5324 85th Ave," New Carollton MD, 20784",PP/NC10,"5324 85th Ave New Carollton MD, 20784",38.9533685,-76.871472
12/19/2023,DOMESTIC,5297 85th Ave Apt 205," New Carollton MD, 20784",PP/NC11,"5297 85th Ave Apt 205 New Carollton MD, 20784",38.9541992,-76.8681224
12/19/2023,911 DISCONNECT,7705 Riverdale Rd Eb," New Carollton MD, 20784",,"7705 Riverdale Rd Eb New Carollton MD, 20784",38.9593344,-76.8764277
12/19/2023,THEFT FROM AUTO,7701 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC10,"7701 Riverdale Rd Eb New Carollton MD, 20784",38.9591036,-76.8772939
12/19/2023,STOLEN VEH,8445 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8445 Annapolis Rd Eb New Carollton MD, 20784",38.9566736,-76.869326
12/20/2023,NOISE COMPLAINT,5800 Blk 84th Ave," New Carollton MD, 20784",PP/NC10,"5800 Blk 84th Ave New Carollton MD, 20784",38.9610018,-76.871341
12/20/2023,PREMISE CHECK,5400 85th Ave," New Carollton MD, 20784",PP/NC10,"5400 85th Ave New Carollton MD, 20784",38.9544833,-76.871637
12/20/2023,PREMISE CHECK,5500 Karen Elaine Dr," New Carollton MD, 20784",PP/NC10,"5500 Karen Elaine Dr New Carollton MD, 20784",38.955689,-76.8781612
12/20/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
12/20/2023,STOLEN VEH,5445 85th Ave Apt 101," New Carollton MD, 20784",,"5445 85th Ave Apt 101 New Carollton MD, 20784",38.9564354,-76.8682782
12/20/2023,HIGHWAY ACCIDENT COMBINED,Annapolis Rd Wb / 85th Ave," New Carollton MD, 20784",PP/NC20,"Annapolis Rd Wb / 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
12/20/2023,ACCIDENT,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
12/20/2023,ACCIDENT,7305 Gavin St," New Carollton MD, 20784",PP/NC29,"7305 Gavin St New Carollton MD, 20784",38.968571,-76.8893232
12/20/2023,DISORDERLY,8500 Annapolis Rd Wb Apt 919," New Carollton MD, 20784",PP/NC20,"8500 Annapolis Rd Wb Apt 919 New Carollton MD, 20784",38.9590239,-76.8686729
12/20/2023,PREMISE CHECK,7786 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC20,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
12/20/2023,FAMILY DISPUTE,7606 Vicar Pl," New Carollton MD, 20784",PP/NC20,"7606 Vicar Pl New Carollton MD, 20784",38.963727,-76.8745958
12/20/2023,911 DISCONNECT,7600 Riverdale Rd Wb," New Carollton MD, 20784",,"7600 Riverdale Rd Wb New Carollton MD, 20784",38.9603087,-76.8794151
12/20/2023,DOMESTIC,8000 Powhatan St," New Carollton MD, 20784",PP/NC20,"8000 Powhatan St New Carollton MD, 20784",38.9638696,-76.8772532
12/20/2023,HIT AND RUN,Good Luck Rd Eb / Adrian St," New Carollton MD, 20784",PP/3B6,"Good Luck Rd Eb / Adrian St New Carollton MD, 20784",38.976643,-76.8791529
12/20/2023,SUSPICIOUS AUTO,8100 Powhatan St," New Carollton MD, 20784",PP/NC10,"8100 Powhatan St New Carollton MD, 20784",38.9642921,-76.8760371
12/20/2023,T - Traffic Stop,Topton St / Nystrom St," New Carollton MD, 20784",PP/NC10,"Topton St / Nystrom St New Carollton MD, 20784",38.963819,-76.8784523
12/20/2023,CHECK WELFARE,6130 Lamont Dr," New Carollton MD, 20784",,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
12/20/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
12/20/2023,FAMILY DISPUTE,6008 89th Ave," New Carollton MD, 20784",PP/NC10,"6008 89th Ave New Carollton MD, 20784",38.9679616,-76.8663982
12/20/2023,911 DISCONNECT,6250 Westbrook Dr," New Carollton MD, 20784",,"6250 Westbrook Dr New Carollton MD, 20784",38.9653909,-76.879006
12/20/2023,PREMISE CHECK,8311 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8311 Annapolis Rd Eb New Carollton MD, 20784",38.9554527,-76.8703057
12/21/2023,SUSPICIOUS AUTO,5400bk 85th Ave," New Carollton MD, 20784",PP/NC10,"5400bk 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
12/21/2023,PREMISE CHECK,8300 Quintana St," New Carollton MD, 20784",PP/NC10,"8300 Quintana St New Carollton MD, 20784",38.9686499,-76.8755079
12/21/2023,PREMISE CHECK,Lamont Dr / Carrollton Pkwy," New Carollton MD, 20784",PP/NC11,"Lamont Dr / Carrollton Pkwy New Carollton MD, 20784",38.9697865,-76.8803489
12/21/2023,PREMISE CHECK,6130 Lamont Dr," New Carollton MD, 20784",PP/NC10,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
12/21/2023,PREMISE CHECK,7107 Good Luck Rd," New Carollton MD, 20784",PP/NC10,"7107 Good Luck Rd New Carollton MD, 20784",38.9742363,-76.8832686
12/21/2023,T - Traffic Stop,Lamont Dr / Carrollton Pkwy," New Carollton MD, 20784",PP/NC11,"Lamont Dr / Carrollton Pkwy New Carollton MD, 20784",38.9697865,-76.8803489
12/21/2023,PREMISE CHECK,6419 85th Ave," New Carollton MD, 20784",PP/NC10,"6419 85th Ave New Carollton MD, 20784",38.9763885,-76.8751138
12/21/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
12/21/2023,TRESPASSING COMPL,8500 Annapolis Rd Wb Apt Stairewell," New Carollton MD, 20784",PP/NC20,"8500 Annapolis Rd Wb Apt Stairewell New Carollton MD, 20784",38.9590239,-76.8686729
12/21/2023,TRESPASSING COMPL,7608 Fontainebleau Dr Apt 176," New Carollton MD, 20784",PP/NC20,"7608 Fontainebleau Dr Apt 176 New Carollton MD, 20784",38.959329,-76.8786193
12/21/2023,STOLEN VEH,5446 85th Ave Apt 101," New Carollton MD, 20784",,"5446 85th Ave Apt 101 New Carollton MD, 20784",38.9547733,-76.870213
12/21/2023,WARRANT INVEST,7701 Arehart Dr," New Carollton MD, 20784",PP/SC466,"7701 Arehart Dr New Carollton MD, 20784",38.9551244,-76.8770055
12/21/2023,THEFT J O,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC3171,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
12/21/2023,CHECK WELFARE,7721 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC3171,"7721 Riverdale Rd Eb New Carollton MD, 20784",38.9587152,-76.876178
12/21/2023,UNKNOWN TROUBLE,7600 Fontainebleau Dr," New Carollton MD, 20784",,"7600 Fontainebleau Dr New Carollton MD, 20784",38.9584907,-76.8805185
12/21/2023,UNKNOWN TROUBLE,5670 85th Ave," New Carollton MD, 20784",PP/NC3171,"5670 85th Ave New Carollton MD, 20784",38.9588826,-76.8701797
12/21/2023,THEFT FROM AUTO,5800 85th Ave," New Carollton MD, 20784",PP/NC27,"5800 85th Ave New Carollton MD, 20784",38.96127,-76.87006
12/21/2023,CROSSING GUARD ASSIGNMENT,Westbrook Dr / Powhatan St Bldg Carrollton Es," New Carollton MD, 20784",PP/NC27,"Westbrook Dr / Powhatan St Bldg Carrollton Es New Carollton MD, 20784",38.9683565,-76.8757084
12/21/2023,DISORDERLY,6129 85th Ave," New Carollton MD, 20784",PP/NC27,"6129 85th Ave New Carollton MD, 20784",38.969097,-76.8728393
12/21/2023,HIT AND RUN,7609 Riverdale Rd Eb," New Carollton MD, 20784",,"7609 Riverdale Rd Eb New Carollton MD, 20784",38.9590726,-76.8808585
12/21/2023,911 DISCONNECT,8413 Legation Rd," New Carollton MD, 20784",,"8413 Legation Rd New Carollton MD, 20784",38.9607109,-76.8705459
12/21/2023,ACCIDENT,7801 Powhatan St," New Carollton MD, 20784",PP/NC27,"7801 Powhatan St New Carollton MD, 20784",38.9617239,-76.8784693
12/21/2023,PREMISE CHECK,7525 Riverdale Rd Eb," New Carollton MD, 20784",,"7525 Riverdale Rd Eb New Carollton MD, 20784",38.9575073,-76.8826211
12/21/2023,DISORDERLY,6016 Mentana St," New Carollton MD, 20784",PP/NC27,"6016 Mentana St New Carollton MD, 20784",38.9658725,-76.8751363
12/21/2023,THEFT REPORT,8329 Carrollton Pkwy," New Carollton MD, 20784",,"8329 Carrollton Pkwy New Carollton MD, 20784",38.9693783,-76.8767127
12/21/2023,THEFT J O,7414 Riverdale Rd Wb," New Carollton MD, 20784",PP/3B4,"7414 Riverdale Rd Wb New Carollton MD, 20784",38.9622988,-76.8826353
12/21/2023,911 DISCONNECT,8201 Annapolis Rd Eb," New Carollton MD, 20784",,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
12/21/2023,911 DISCONNECT,7865 Riverdale Rd Eb," New Carollton MD, 20784",,"7865 Riverdale Rd Eb New Carollton MD, 20784",38.9567441,-76.8757444
12/21/2023,OPEN DOOR WINDOW,5410 85th Ave," New Carollton MD, 20784",,"5410 85th Ave New Carollton MD, 20784",38.9541293,-76.8712263
12/21/2023,PREMISE CHECK,7786 Riverdale Rd Wb," New Carollton MD, 20784",,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
12/21/2023,FAMILY DISPUTE,6510 Quentin Ct," New Carollton MD, 20784",PP/NC10,"6510 Quentin Ct New Carollton MD, 20784",38.9711646,-76.8814868
12/21/2023,PREMISE CHECK,6419 85th Ave," New Carollton MD, 20784",PP/NC10,"6419 85th Ave New Carollton MD, 20784",38.9763885,-76.8751138
12/21/2023,PREMISE CHECK,7200 Blk Longbranch Dr," New Carollton MD, 20784",,"7200 Blk Longbranch Dr New Carollton MD, 20784",38.9679541,-76.8909444
12/21/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC19,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/21/2023,SUSPICIOUS OCC AUTO,6007 84th Ave," New Carollton MD, 20784",PP/NC10,"6007 84th Ave New Carollton MD, 20784",38.9639963,-76.8723889
12/21/2023,SUSPICIOUS OCC AUTO,8314 Nicholson St," New Carollton MD, 20784",PP/NC10,"8314 Nicholson St New Carollton MD, 20784",38.9622792,-76.8727942
12/22/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC19,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/22/2023,PREMISE CHECK,8309 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC29,"8309 Annapolis Rd Eb New Carollton MD, 20784",38.9560451,-76.8718145
12/22/2023,STOLEN VEH,8445 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC29,"8445 Annapolis Rd Eb New Carollton MD, 20784",38.9566736,-76.869326
12/22/2023,T - Traffic Stop,Westbrook Dr / Lamont Dr," New Carollton MD, 20784",PP/NC20,"Westbrook Dr / Lamont Dr New Carollton MD, 20784",38.9655734,-76.8804445
12/22/2023,PREMISE CHECK,7101 Good Luck Rd," New Carollton MD, 20784",PP/NC29,"7101 Good Luck Rd New Carollton MD, 20784",38.9742427,-76.8833559
12/22/2023,DISORDERLY,6913 Good Luck Rd," New Carollton MD, 20784",,"6913 Good Luck Rd New Carollton MD, 20784",38.9743141,-76.886621
12/22/2023,HIT AND RUN,6102 Lamont Dr," New Carollton MD, 20784",,"6102 Lamont Dr New Carollton MD, 20784",38.9661936,-76.8807662
12/22/2023,T - Traffic Stop,5812 Lamont Dr," New Carollton MD, 20784",,"5812 Lamont Dr New Carollton MD, 20784",38.9634006,-76.8815769
12/22/2023,TRAFFIC ASSIGNMENT,6100 Lamont Dr," New Carollton MD, 20784",,"6100 Lamont Dr New Carollton MD, 20784",38.965888,-76.8807641
12/22/2023,CUTTING COMBINED,7710 Riverdale Rd Wb," New Carollton MD, 20784",,"7710 Riverdale Rd Wb New Carollton MD, 20784",38.9596402,-76.8740779
12/22/2023,DISORDERLY,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC29,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
12/22/2023,T - Traffic Stop,7612 Fontainebleau Dr," New Carollton MD, 20784",,"7612 Fontainebleau Dr New Carollton MD, 20784",38.9594127,-76.8785783
12/22/2023,PREMISE CHECK,7786 Riverdale Rd Wb," New Carollton MD, 20784",,"7786 Riverdale Rd Wb New Carollton MD, 20784",38.9581614,-76.8728557
12/22/2023,T - Traffic Stop,8400 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC20,"8400 Annapolis Rd Wb New Carollton MD, 20784",38.9571221,-76.8705948
12/22/2023,ACCIDENT,8484 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC29,"8484 Annapolis Rd Wb New Carollton MD, 20784",38.9586786,-76.8705647
12/22/2023,911 DISCONNECT,8490 Annapolis Rd Wb," New Carollton MD, 20784",,"8490 Annapolis Rd Wb New Carollton MD, 20784",38.9577475,-76.8699566
12/22/2023,TRAFFIC COMPLAINT,7422 Leahy Rd," New Carollton MD, 20784",PP/NC11,"7422 Leahy Rd New Carollton MD, 20784",38.9736967,-76.8861256
12/22/2023,911 DISCONNECT,8113 Carrollton Pkwy," New Carollton MD, 20784",,"8113 Carrollton Pkwy New Carollton MD, 20784",38.9677339,-76.8835027
12/22/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/22/2023,ACCIDENT,Riverdale Rd Eb / Annapolis Rd Eb," New Carollton MD, 20784",PP/NC11,"Riverdale Rd Eb / Annapolis Rd Eb New Carollton MD, 20784",38.962035,-76.886736
12/22/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC10,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/22/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC10,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/22/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/23/2023,PREMISE CHECK,8100 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC10,"8100 Annapolis Rd Wb New Carollton MD, 20784",38.9557228,-76.874168
12/23/2023,PREMISE CHECK,7517 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC11,"7517 Riverdale Rd Eb New Carollton MD, 20784",38.9586652,-76.8822
12/23/2023,STOLEN VEH,5323 85th Ave Apt 12," New Carollton MD, 20784",PP/NC11,"5323 85th Ave Apt 12 New Carollton MD, 20784",38.9554551,-76.8675484
12/23/2023,MISC POLICE INCIDENT,7590 Good Luck Rd," New Carollton MD, 20784",,"7590 Good Luck Rd New Carollton MD, 20784",38.9776171,-76.8747144
12/23/2023,STOLEN VEH,6907 Good Luck Rd," New Carollton MD, 20784",PP/NC11,"6907 Good Luck Rd New Carollton MD, 20784",38.9740253,-76.8872515
12/23/2023,STOLEN VEH,7865 Riverdale Rd Eb Apt 102," New Carollton MD, 20784",PP/NC20,"7865 Riverdale Rd Eb Apt 102 New Carollton MD, 20784",38.9567441,-76.8757444
12/23/2023,T - Traffic Stop,85th Ave / Westbrook Dr," New Carollton MD, 20784",PP/NC29,"85th Ave / Westbrook Dr New Carollton MD, 20784",38.9614107,-76.869506
12/23/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
12/23/2023,DISORDERLY,6412 Fairborn Ter," New Carollton MD, 20784",PP/NC20,"6412 Fairborn Ter New Carollton MD, 20784",38.9724585,-76.8784242
